SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AGE,PHONE_CHANGE_YEARS,YEARS_EMPLOYED,CREDIT_PERCENT_INCOME,ANNUITY_CREDIT_PERCENT_INCOME,CREDIT_REFUND_TIME,DAYS_EMPLOYED_PERCENT,INCOME_PER_PERSON,FLAG_CG_ratio,DAYS_ID_4200,NAME_CONTRACT_TYPE_,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,TARGET
100051,0,0,0,0,202500.0,661702.5,48280.5,598500.0,0.007114,-4166.0,-2380,9.0,1,1,0,2,2,12,0,1,1,0.4809044024296791,0.6315186311742824,0.5226973172821112,0.9816,1,0,27.0,2.0,2.0,3.2676666666666665,0.2384222222222222,13.705377947618604,0.0771344255622265,101250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100052,1,0,0,1,90000.0,180000.0,9000.0,180000.0,0.009334,-6591.0,-642,9.0,1,1,0,2,2,10,0,0,0,0.4809044024296791,0.535542260363498,0.5226973172821112,0.9816,0,0,22.0,1.0,2.0,2.0,0.1,20.0,0.1122397792826686,30000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
100054,1,0,0,0,99000.0,260640.0,26838.0,225000.0,0.022625,-9197.0,-3283,9.0,1,1,1,2,2,16,0,1,1,0.4809044024296791,0.0892406534424171,0.7281412993111438,0.9816,1,0,55.0,3.0,15.0,2.632727272727273,0.2710909090909091,9.711602951039572,0.2649967695442572,49500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100055,1,0,1,0,130500.0,1350000.0,37255.5,1350000.0,0.020713,-6225.0,-3199,9.0,1,1,1,3,3,10,0,0,0,0.7104273289168539,0.5891866296961207,0.4668640059537032,0.9816,1,0,54.0,2.0,12.0,10.344827586206897,0.2854827586206896,36.23626041792487,0.2236021696152481,65250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100056,0,1,0,0,360000.0,1506816.0,49927.5,1350000.0,0.010006,-5504.0,-1797,3.0,1,0,0,2,2,10,0,1,1,0.4809044024296791,0.5239340474953537,0.5226973172821112,0.9816,1,0,50.0,4.0,26.0,4.1856,0.1386875,30.18008111762055,0.5214082347787998,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100058,1,0,0,0,54000.0,135000.0,6750.0,135000.0,0.0145199999999999,-1149.0,-2576,9.0,1,0,0,2,2,9,0,0,0,0.6562248044601879,0.4508497225560816,0.4794489811780563,0.998,1,0,34.0,0.0,3.0,2.5,0.125,20.0,0.094792842173142,27000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100059,0,1,0,1,540000.0,675000.0,34596.0,675000.0,0.026392,-3904.0,-1937,7.0,1,0,1,2,2,10,0,0,0,0.3115099249880457,0.7133545848531052,0.3092753558842053,0.9811,1,0,51.0,4.0,19.0,1.25,0.0640666666666666,19.51092611862643,0.3744632889652211,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100060,0,1,1,0,76500.0,454500.0,14661.0,454500.0,0.028663,-1824.0,-1992,13.0,1,1,0,2,2,10,0,0,0,0.2445616325354615,0.705947456699447,0.7992967832109371,0.9806,1,0,34.0,1.0,2.0,5.941176470588236,0.1916470588235294,31.00061387354205,0.0633447321283178,38250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100061,1,0,0,2,225000.0,314055.0,16164.0,238500.0,0.006629,-2025.0,-1240,9.0,1,0,0,2,2,3,1,1,0,0.1895957995501827,0.7029791046049891,0.7016957740576931,0.9816,1,0,29.0,2.0,4.0,1.3958,0.07184,19.429287305122493,0.1329132053852764,56250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100063,1,0,0,0,180000.0,837427.5,45558.0,666000.0,0.022625,-7054.0,-5164,9.0,1,0,1,2,2,15,0,0,0,0.5527719020519871,0.6166372926426479,0.0701088438273582,0.9801,1,0,35.0,4.0,11.0,4.652375,0.2531,18.381568549980244,0.3169432651485913,90000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100068,0,0,0,0,81000.0,247500.0,12375.0,247500.0,0.031329,-4375.0,-1721,9.0,1,1,1,2,2,14,0,1,1,0.2377197192577024,0.6091352920795285,0.5136937663039473,0.9886,0,0,50.0,0.0,6.0,3.055555555555556,0.1527777777777778,20.0,0.1288360368259535,40500.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100069,0,1,0,1,360000.0,640458.0,27265.5,517500.0,0.00733,-2128.0,-4982,10.0,1,0,0,2,2,11,0,1,1,0.4809044024296791,0.2567370429595146,0.7076993447402619,0.9816,1,0,39.0,0.0,5.0,1.77905,0.0757375,23.48968476646312,0.1228676159593965,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100070,0,1,0,0,540000.0,1227901.5,46899.0,1129500.0,0.032561,-6846.0,-566,2.0,1,1,0,1,1,14,0,0,0,0.4809044024296791,0.6535972121081295,0.3392876999089139,0.9354,0,0,56.0,4.0,6.0,2.273891666666666,0.08685,26.18182690462483,0.1017815420560747,540000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100071,1,0,0,0,180000.0,1663987.5,86989.5,1588500.0,0.018801,-6755.0,-2177,9.0,1,0,0,2,2,12,0,0,0,0.4809044024296791,0.5706663563799912,0.6971469077844458,0.9841,1,0,55.0,4.0,7.0,9.244375,0.483275,19.12860172779473,0.1215645345658764,90000.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100072,0,0,1,0,180000.0,1080000.0,44118.0,1080000.0,0.010006,-4557.0,-586,9.0,1,0,0,2,1,9,0,0,0,0.4809044024296791,0.0265407750366898,0.434733248750173,0.9856,0,0,22.0,2.0,4.0,6.0,0.2451,24.479804161566708,0.1674465663336284,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100075,1,0,1,0,112500.0,95940.0,10462.5,90000.0,0.00496,-5246.0,-4541,9.0,1,0,0,2,2,14,0,0,0,0.2996061411205129,0.6645439411246608,0.4920600938649263,0.9816,1,0,34.0,1.0,10.0,0.8528,0.093,9.16989247311828,0.3039215686274509,112500.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100077,0,0,0,0,180000.0,1256400.0,40657.5,900000.0,0.072508,-6105.0,-1,9.0,1,0,0,1,1,12,0,0,0,0.2867830789116058,0.6473478219828046,0.5620604831738043,0.9811,1,0,33.0,1.0,2.0,6.98,0.225875,30.90204759269508,0.0480537803967134,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100078,1,1,0,0,180000.0,1035000.0,43983.0,1035000.0,0.028663,-6836.0,-3084,21.0,1,0,0,2,2,9,0,0,0,0.7961611232881004,0.5172704004425673,0.4294236843421945,0.9816,1,0,54.0,4.0,13.0,5.75,0.24435,23.531819111929607,0.248388746803069,90000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100079,0,0,0,0,225000.0,270000.0,13500.0,270000.0,0.00733,-5076.0,-2922,9.0,1,0,0,2,2,9,0,1,1,0.202477374074608,0.5619229565929612,0.4135967602644276,0.9816,0,0,42.0,2.0,0.0,1.2,0.06,20.0,0.007422358226447,225000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100080,1,0,1,1,157500.0,450000.0,22500.0,450000.0,0.010966,-8118.0,-4143,9.0,1,0,0,2,2,10,0,0,0,0.4115064104251909,0.1238882922844139,0.8327850252992314,0.9891,0,0,33.0,5.0,9.0,2.857142857142857,0.1428571428571428,20.0,0.2638006022080963,52500.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
100081,0,1,1,0,180000.0,450000.0,21109.5,450000.0,0.0145199999999999,-4809.0,-3494,20.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.6454384930609306,0.5226973172821112,0.9752,0,0,30.0,7.0,0.0,2.5,0.117275,21.317416329140908,0.0111541297935103,90000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100082,0,0,1,2,180000.0,450000.0,21109.5,450000.0,0.01885,-1377.0,-3656,9.0,1,1,1,2,2,12,0,0,0,0.3577065472620613,0.6865047975453018,0.3944954053123993,0.9826,1,0,33.0,3.0,8.0,2.5,0.117275,21.317416329140908,0.2368223832125905,45000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100083,0,1,0,0,103500.0,573628.5,24435.0,463500.0,0.0096569999999999,-341.0,-4176,22.0,1,0,0,2,2,18,0,0,0,0.2707661633733818,0.7071263161734994,0.5971924268337128,0.9861,1,0,42.0,6.0,2.0,5.542304347826087,0.2360869565217391,23.475690607734805,0.0578995196676619,51750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100084,0,0,0,2,225000.0,495351.0,26140.5,459000.0,0.02461,-23.0,-1072,9.0,1,0,0,2,2,10,0,0,0,0.4809044024296791,0.5705270507243844,0.6940926425266661,0.9727,1,0,41.0,4.0,3.0,2.20156,0.11618,18.949561025994143,0.0777927321668909,75000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100085,0,0,0,1,157500.0,755190.0,28894.5,675000.0,0.016612,-3253.0,-3723,9.0,1,1,0,2,2,12,0,0,0,0.4809044024296791,0.3687189849837431,0.3589512285783967,0.9816,1,0,31.0,3.0,6.0,4.794857142857143,0.1834571428571428,26.13611586980221,0.198802181103066,52500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100086,1,0,0,1,135000.0,675000.0,21775.5,675000.0,0.019101,-4327.0,-4517,9.0,1,0,0,2,2,12,0,0,0,0.4809044024296791,0.5698732368655826,0.1986200451074864,0.9816,1,0,39.0,4.0,7.0,5.0,0.1613,30.998140111593305,0.1747055524397083,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100087,1,0,0,1,202500.0,1288350.0,37800.0,1125000.0,0.003069,-1529.0,-988,9.0,1,0,0,3,3,11,0,0,0,0.4809044024296791,0.5720641471414096,0.191821602413606,0.9816,1,0,48.0,3.0,6.0,6.362222222222222,0.1866666666666666,34.083333333333336,0.1146391517500855,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100088,1,0,1,0,112500.0,135000.0,6750.0,135000.0,0.0228,-4623.0,-2975,9.0,1,0,0,2,2,15,0,0,0,0.4809044024296791,0.5851740300889305,0.4083588531230431,0.9816,0,0,53.0,4.0,11.0,1.2,0.06,20.0,0.2088662865361894,56250.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100089,0,0,0,0,135000.0,337761.0,15781.5,256500.0,0.025164,-4437.0,-2342,9.0,1,0,1,2,2,12,0,0,0,0.4809044024296791,0.5500579930157645,0.5352762504724826,0.6508,1,0,26.0,0.0,8.0,2.501933333333333,0.1169,21.402338180781296,0.2908131595282433,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100093,1,0,0,1,94500.0,585000.0,28273.5,585000.0,0.028663,-1701.0,-1779,9.0,1,0,1,2,2,16,0,0,0,0.5927009939219194,0.4885999153777029,0.5226973172821112,0.9816,1,0,50.0,0.0,2.0,6.190476190476191,0.2991904761904762,20.69075282508356,0.0395003561058456,31500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100095,1,0,0,2,67500.0,135000.0,6750.0,135000.0,0.020246,-10255.0,-2241,9.0,1,0,1,3,3,8,0,0,0,0.5866975916234531,0.3045061145430549,0.5226973172821112,0.9816,0,0,51.0,3.0,4.0,2.0,0.1,20.0,0.0767132081527844,16875.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
100097,0,1,0,0,157500.0,760225.5,30280.5,679500.0,0.035792,-3500.0,-983,20.0,1,0,0,2,2,10,0,1,1,0.4809044024296791,0.3573422337147276,0.6446794549585961,0.9816,1,0,48.0,1.0,7.0,4.826828571428571,0.1922571428571428,25.10610789121712,0.139327894106236,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100098,0,1,1,0,225000.0,270000.0,13500.0,270000.0,0.01885,-7211.0,-907,1.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.5970811533321667,0.5226973172821112,0.9816,0,0,48.0,2.0,3.0,1.2,0.06,20.0,0.0531339850488786,112500.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100100,0,1,0,2,202500.0,796396.5,38443.5,643500.0,0.008019,-3134.0,-4180,65.0,1,0,0,2,2,17,0,1,1,0.4476751393608083,0.495765140717496,0.8245949709919925,0.9816,1,0,44.0,5.0,3.0,3.932822222222222,0.1898444444444444,20.716024815638534,0.0687661072348984,50625.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100101,1,1,0,0,202500.0,343377.0,22072.5,283500.0,0.072508,-7421.0,-1681,5.0,1,0,0,1,1,13,0,0,0,0.4809044024296791,0.7162122102538987,0.5226973172821112,0.9816,0,0,50.0,4.0,3.0,1.6956888888888888,0.109,15.55677879714577,0.0534237512404895,202500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100102,1,0,1,1,126000.0,327024.0,10264.5,270000.0,0.02461,-6913.0,-5942,9.0,1,0,1,2,2,13,0,0,0,0.4147940693543055,0.6611083077510267,0.4776491548517548,0.9722,1,0,39.0,0.0,1.0,2.595428571428572,0.0814642857142857,31.859710653222272,0.0134068849940646,63000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100103,1,0,0,0,72000.0,450000.0,16965.0,450000.0,0.009175,-6057.0,-4013,9.0,1,1,0,2,2,12,0,0,0,0.4809044024296791,0.7180575365896832,0.511891801533151,0.9816,1,0,58.0,0.0,5.0,6.25,0.235625,26.52519893899204,0.0802387267904509,36000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100104,1,0,0,0,90000.0,547344.0,30690.0,472500.0,0.022625,-6769.0,-2045,9.0,1,0,1,2,2,17,0,0,0,0.7631370618175837,0.6446273721560554,0.5226973172821112,0.9816,1,0,51.0,7.0,2.0,6.0816,0.341,17.83460410557185,0.0464539771502479,45000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100105,1,0,0,0,193500.0,225000.0,23755.5,225000.0,0.031329,-4493.0,-3043,9.0,1,1,1,2,2,11,0,0,0,0.765153942091246,0.2547599571469118,0.4118485559242397,0.9816,1,0,54.0,5.0,24.0,1.162790697674419,0.1227674418604651,9.471490812653911,0.4473498233215547,96750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100108,1,0,0,3,171000.0,545040.0,31288.5,450000.0,0.006629,-5146.0,-870,9.0,1,1,1,2,2,11,0,1,1,0.4809044024296791,0.7566679797246073,0.6413682574954046,0.9816,1,0,35.0,1.0,4.0,3.187368421052632,0.1829736842105263,17.419818783259025,0.1107198748043818,34200.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100110,0,1,0,3,135000.0,373140.0,25065.0,337500.0,0.035792,-442.0,-2381,21.0,1,0,0,2,2,9,0,1,1,0.4809044024296791,0.6405493008893001,0.3280631605201915,0.9816,1,0,29.0,0.0,2.0,2.764,0.1856666666666666,14.88689407540395,0.0689687267311988,27000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100111,1,1,1,1,112500.0,862560.0,27954.0,720000.0,0.0228,-4628.0,-3110,17.0,1,0,0,2,2,11,0,0,0,0.5633231337420023,0.608604105963283,0.228883416700673,0.9876,1,0,29.0,3.0,3.0,7.6672,0.24848,30.85640695428204,0.1191225560324272,37500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
100112,0,1,0,0,315000.0,953460.0,64107.0,900000.0,0.030755,-4802.0,-1038,2.0,1,0,0,2,2,13,0,1,1,0.4809044024296791,0.4323402118056743,0.0774985464900651,0.9816,1,0,28.0,2.0,6.0,3.0268571428571427,0.2035142857142857,14.872946792081988,0.1975683890577507,315000.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100113,0,1,1,0,76500.0,135000.0,6696.0,135000.0,0.028663,-9176.0,-4576,11.0,1,1,0,2,2,10,0,0,0,0.4757617930038634,0.5930185238421518,0.7898803468924867,0.9816,1,0,41.0,5.0,22.0,1.7647058823529411,0.0875294117647058,20.161290322580644,0.5271850432714541,76500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100114,1,0,0,0,135000.0,284400.0,22599.0,225000.0,0.030755,-7913.0,-1362,9.0,1,0,0,2,2,14,1,1,0,0.3957242668511344,0.1549370735653434,0.2650494299443805,0.9816,1,0,29.0,1.0,2.0,2.1066666666666665,0.1674,12.58462763839108,0.0645612073784237,135000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
